"id"	"sentence"	"sentiment"
"54b7c4ec9f4f17700c365798b"	" The movie is the equivalent of French hip-hop , which also seems to play on a 10-year delay ."	0
"e1688fe1808b2af3c37141026"	" A beyond-lame satire , Teddy Bears ' Picnic ranks among the most pitiful directing debuts by an esteemed writer-actor ."	1
"07864d08b568bbd8ffc707a92"	" I 've never seen -LRB- a remake -RRB- do anything as stomach-turning as the way Adam Sandler 's new movie rapes , pillages and incinerates Frank Capra 's classic ..."	0
"bdaa43b8fb69bc5c29a0c722a"	" Hollywood 's answer to an air ball ."	2
"e104e0c53e2e16e9616f2dea1"	" And people make fun of me for liking Showgirls ."	1
"1ce9bf9cc2f45f17da4973325"	" Such a wildly uneven hit-and-miss enterprise , you ca n't help suspecting that it was improvised on a day-to-day basis during production ."	1
"384bd7be78e3caceb21950958"	" A weird little movie that 's amusing enough while you watch it , offering fine acting moments and pungent insights into modern L.A. 's show-biz and media subcultures ."	3
"be44dd9a0d0276bd16b93ff0a"	" But it does n't leave you with much ."	1
"0f7fb7b70118c268c5dd0c47e"	" I 'm convinced I could keep a family of five blind , crippled , Amish people alive in this situation better than these British soldiers do at keeping themselves kicking ."	1
"5ff0ded0f56a9afd759e022d5"	" Like Mike is a slight and uninventive movie : Like the exalted Michael Jordan referred to in the title , many can aspire but none can equal ."	1
"18cb2f660ebe26ec8d08933be"	" There is nothing funny in this every-joke-has - been-told-a - thousand-times - before movie ."	0
"374012c8e0504abcd7c3081f3"	" Always destined to be measured against Anthony Asquith 's acclaimed 1952 screen adaptation ."	3
"4bab7e9da1059101f140d041f"	" This is standard crime drama fare ... instantly forgettable and thoroughly dull ."	0
"569d0d9622e6f15f60d399bf6"	" There 's some outrageously creative action in The Transporter ... -LRB- b -RRB- ut by the time Frank parachutes down onto a moving truck , it 's just another cartoon with an unstoppable superman ."	1
"366c992513ac12f477f93c530"	" One of those based-on-truth stories that persuades you , with every scene , that it could never really have happened this way ."	2
"9595b92b0247d7b8d2c8bdc34"	" From its nauseating spinning credits sequence to a very talented but underutilized supporting cast , Bartleby squanders as much as it gives out ."	1
"f46f5d095eb07e7e2ab876806"	" Yet another genre exercise , Gangster No. 1 is as generic as its title ."	1
"977625beb644fa36617d5a9c2"	" Despite the holes in the story and the somewhat predictable plot , moments of the movie caused me to jump in my chair ..."	2
"5ec826ccea2b8695d8e3342d5"	" There 's an admirable rigor to Jimmy 's relentless anger , and to the script 's refusal of a happy ending , but as those monologues stretch on and on , you realize there 's no place for this story to go but down ."	1
"d7801b18a7991c06e60f35710"	" Once again , the intelligence of gay audiences has been grossly underestimated , and a meaty plot and well-developed characters have been sacrificed for skin and flash that barely fizzle ."	2
"18e534331e28b647574de780d"	" A lightweight , uneven action comedy that freely mingles French , Japanese and Hollywood cultures ."	1
"47a6e763ebcdd0e271e55ce24"	" Such a fine idea for a film , and such a stultifying , lifeless execution ."	1
"de1e3f2930e867893094951a8"	" -LRB- Allen 's -RRB- best works understand why snobbery is a better satiric target than middle-America diversions could ever be ."	3
"558c99b83534095c228063267"	" This overlong infomercial , due out on video before month 's end , is tepid and tedious ."	1
"3ea31fa826b19ea8744d2820d"	" An ambitious , guilt-suffused melodrama crippled by poor casting ."	1
"f97d6139b004ddfaf1b39406e"	" Rarely has sex on screen been so aggressively anti-erotic ."	0
"7bb0c5715c2ec90f125a56736"	" A dull , inconsistent , dishonest female bonding picture ."	0
"a0a5ff599b00ee3dafdf6d83b"	" So much about the film is loopy and ludicrous ... that it could have been a hoot in a bad-movie way if the laborious pacing and endless exposition had been tightened ."	1
"879051c9d2685fa04a3c832a0"	" A disappointment for a movie that should have been the ultimate IMAX trip ."	1
"d689675b29eb42de5ce7a2f60"	" Does little to elaborate the conceit of setting this blood-soaked tragedy of murderous ambition in the era of Richard Nixon ."	2
"25f8b35a9f0941712042644fb"	" This Sade is hardly a perverse , dangerous libertine and agitator -- which would have made for better drama ."	1
"d31846b34f27b74927261b89a"	" He 's just a sad aristocrat in tattered finery , and the film seems as deflated as he does ."	1
"713dbfb7774cf512973c75efa"	" The film 's needlessly opaque intro takes its doe-eyed Crudup out of pre-9 \/ 11 New York and onto a cross-country road trip of the Homeric kind ."	1
"b99c38b4179992a3b77952318"	" It 's as if a bored Cage spent the duration of the film 's shooting schedule waiting to scream : `` Got AIDS yet ? ''"	0
"4bc15dcb646a336028c3b24c9"	" In a strange way , Egoyan has done too much ."	2
"f16d1e9345c4f280e1c5cfa9a"	" He 's worked too hard on this movie ."	2
"4eb097db7fb177469abd535e1"	" The film has the thrown-together feel of a summer-camp talent show : hastily written , underrehearsed , arbitrarily plotted and filled with crude humor and vulgar innuendo ."	1
"39d11a4d1d615085f5948c42f"	" The last three narcissists left on earth compete for each others ' affections ."	2
"dbad2393ba6fba18f181d26b0"	" A clash between the artificial structure of the story and the more contemporary , naturalistic tone of the film ..."	1
"10ba1b4c4e8c1d43a0e2ca2be"	" The movie 's messages are quite admirable , but the story is just too clichéd and too often strains credulity ."	1
"05df10044863dd5fd44ec6d07"	" What we have here is n't a disaster , exactly , but a very handsomely produced let-down ."	1
"0b29fe01f276b498973e1de8c"	" The script was reportedly rewritten a dozen times -- either 11 times too many or else too few ."	0
"4356e87359b1999c2eb76950c"	" A shoddy male hip hop fantasy filled with guns , expensive cars , lots of naked women and Rocawear clothing ."	1
"b0e5cea9954843b267f1dad77"	" To the filmmakers , Ivan is a prince of a fellow , but he comes across as shallow and glib though not mean-spirited , and there 's no indication that he 's been responsible for putting together any movies of particular value or merit ."	1
"b7a8eaa7f50a4d1c58ac6b6ac"	" This is a movie filled with unlikable , spiteful idiots ; whether or not their friendship is salvaged makes no difference in the least ."	0
"847fe51d202ae2dfda40a9d87"	" It 's as if Allen , at 66 , has stopped challenging himself ."	1
"5fc42b28406d25e5aba917224"	" Scotland , PA is entirely too straight-faced to transcend its clever concept ."	1
"bee045d762d579aa1e49acfd6"	" A movie that the less charitable might describe as a castrated cross between Highlander and Lolita ."	1
"3bb5378398d2d845313c8172c"	" Not only does LeBlanc make one spectacularly ugly-looking broad , but he appears miserable throughout as he swaggers through his scenes ."	1
"6198f8c1de6ede3805245304c"	" There 's little to recommend Snow Dogs , unless one considers cliched dialogue and perverse escapism a source of high hilarity ."	1
"285d7392af712a90416aa7bf6"	" It 's deep-sixed by a compulsion to catalog every bodily fluids gag in There 's Something About Mary and devise a parallel clone-gag ."	2
"2eecfd035499f3476e955dba1"	" The film rehashes several old themes and is capped with pointless extremes -- it 's insanely violent and very graphic ."	0
"7ab1e70d6c8f43b2fc1114738"	" Sorority Boys , which is as bad at it is cruel , takes every potential laugh and stiletto-stomps the life out of it ."	0
"701e131511b9c9a4eb4ec2b8d"	" Here the love scenes all end in someone screaming ."	1
"575c6d5946ff3e00cd37f9705"	" Maybe there 's a metaphor here , but figuring it out would n't make Trouble Every Day any better ."	1
"97bc3510c61e9029e3c1b2e61"	" This is the first film I 've ever seen that had no obvious directing involved ."	2
"2b599d285c75e64f839c3c21a"	" Fans of so-bad-they 're - good cinema may find some fun in this jumbled mess ."	2
"0c5920ee8f27c30a0415f159b"	" Weiss and Speck never make a convincing case for the relevance of these two 20th-century footnotes ."	2
"6395946a2808a04d15749b4d3"	" Sheridan is painfully bad , a fourth-rate Jim Carrey who does n't understand the difference between dumb fun and just plain dumb ."	0
"28c30af5b6ca9453c62b83125"	" Presents nothing special and , until the final act , nothing overtly disagreeable ."	1
"e28fd835d5c963a14bbe1faf6"	" The most excruciating 86 minutes one might sit through this summer that do not involve a dentist drill ."	1
"876bf8d80272994f731cf1328"	" Was that movie nothing more than a tepid exercise in trotting out a formula that worked five years ago but has since lost its fizz ?"	0
"c28be68d96970d1197597c8e9"	" It goes on for too long and bogs down in a surfeit of characters and unnecessary subplots ."	0
"c5a30f986d2aab69635623997"	" It 's absolutely amazing how first-time director Kevin Donovan managed to find something new to add to the canon of Chan ."	3
"68d300bd85aa1feb50343ae9b"	" Make Chan 's action sequences boring ."	1
"4974dc7391d038a683fa37aa3"	" You ... get a sense of good intentions derailed by a failure to seek and strike just the right tone ."	1
"e75dd5698b808121af3858f31"	" ` In this poor remake of such a well loved classic , Parker exposes the limitations of his skill and the basic flaws in his vision . '"	0
"49ff28256dda53ecd0fa29e07"	" It 's the movie equivalent of a sweaty old guy in a rain coat shopping for cheap porn ."	2
"0ef3767181e593d429861ff06"	" The film 's final hour , where nearly all the previous unseen material resides , is unconvincing soap opera that Tornatore was right to cut ."	1
"95accb0df12a48608218970c6"	" The movie does such an excellent job of critiquing itself at every faltering half-step of its development that criticizing feels more like commiserating ."	1
"d1837e854a57d27e895ea8e82"	" I found it slow , predictable and not very amusing ."	0
"d03cbd9955204184f9d7174e8"	" Director Yu seems far more interested in gross-out humor than in showing us well-thought stunts or a car chase that we have n't seen 10,000 times ."	1
"8e0f900eba8c3c1bef07bac9e"	" Viewers will need all the luck they can muster just figuring out who 's who in this pretentious mess ."	0
"140babc0b5c0d77c39c74c38a"	" A pint-sized ` Goodfellas ' designed to appeal to the younger set , it 's not a very good movie in any objective sense , but it does mostly hold one 's interest ."	2
"e91d4ea1fc18dbb211abe0353"	" Get out your pooper-scoopers ."	0
"bbefe89fb368ba73e1cea121b"	" While the material is slight , the movie is better than you might think ."	3
"669959f893764842346bc7ed4"	" It 's definitely not made for kids or their parents , for that matter , and I think even fans of Sandler 's comic taste may find it uninteresting ."	1
"6060b9646574736b319af7e67"	" Sheridan seems terrified of the book 's irreverent energy , and scotches most of its élan , humor , bile , and irony ."	0
"d452cc2f8103e4ba4a7939367"	" More busy than exciting , more frantic than involving , more chaotic than entertaining ."	1
"51724bd18a63546e0cef3a059"	" There are more shots of children smiling for the camera than typical documentary footage which hurts the overall impact of the film ."	2
"d5004e5e1db017569a9effea8"	" It 's makes a better travelogue than movie ."	1
"d31f17e965e64302f80401d28"	" It 's as if Solondz had two ideas for two movies , could n't really figure out how to flesh either out , so he just slopped ` em together here ."	1
"9f347cc703716dddaae35c36c"	" The fourth in a series that I 'll bet most parents had thought -- hoped !"	2
"cf0e42d2371e11d8c1e9901d5"	" -- was a fad that had long since vanished ."	2
"80691dee45af692dc90a82eeb"	" It 's a long way from Orwell 's dark , intelligent warning cry -LRB- 1984 -RRB- to the empty stud knockabout of Equilibrium , and what once was conviction is now affectation ."	1
"cadf4a48f5742f24c88bdfa3d"	" Its premise is smart , but the execution is pretty weary ."	1
"2a40a35c8e2bdd50635df4340"	" The holiday message of the 37-minute Santa vs. the Snowman leaves a lot to be desired ."	1
"3219f6a9084ba54a96289ce7f"	" more precious than perspicacious"	3
"93646c2f3a090ac3bc3eb38a5"	" If you saw it on TV , you 'd probably turn it off , convinced that you had already seen that movie ."	1
"eaaf86c8224815369094c8185"	" -LRB- T -RRB- he script is n't up to the level of the direction , nor are the uneven performances by the cast members , who seem bound and determined to duplicate Bela Lugosi 's now-cliched vampire accent ."	1
"2843905a6bc27c305b157a6ee"	" If this is cinema , I pledge allegiance to Cagney and Lacey ."	0
"5e2c3bcafe23037cdd213dfef"	" Enigma looks great , has solid acting and a neat premise ."	3
"c346b47d897d9f8876f8c2521"	" Yet why it fails is a riddle wrapped in a mystery inside an enigma ."	1
"c7f8c923d5c746281a5a53231"	" Most of the characters come off as pantomimesque sterotypes ."	2
"4cbbc3560e3ec5f2140313411"	" Starts promisingly but disintegrates into a dreary , humorless soap opera ."	1
"ecc750cb06eee9ac4d4832bbb"	" While there 's likely very little crossover appeal to those without much interest in the Elizabethans -LRB- as well as rank frustration from those in the know about Rubbo 's dumbed-down tactics -RRB- , Much Ado About Something is an amicable endeavor ."	3
"99f5519c09ad40df5bd4d522e"	" It 's actually too sincere -- the crime movie equivalent of a chick flick ."	2
"8f28ab99481dbae23801fc85d"	" Most of the film feels conceived and shot on the fly -- like between lunch breaks for Shearer 's radio show and his Simpson voice-overs ."	2
"ea52fa056b781602121fae8c7"	" Perry 's good and his is an interesting character , but `` Serving Sara '' has n't much more to serve than silly fluff ."	1
"f4cfb4312c3bc00b58cc6786f"	" Nor is it a romantic comedy ."	2
"5f9b66fbd7413e7215bac66d0"	" Culkin turns his character into what is basically an anti-Harry Potter -- right down to the Gryffindor scarf ."	2
"5e1e8024885b3575d50d30707"	" Memorable for a peculiar malaise that renders its tension flaccid and , by extension , its surprises limp and its resolutions ritual ."	1
"58cdf28e58756d0f4be897f5a"	" It 's a documentary that says that the alternate sexuality meant to set you free may require so much relationship maintenance that celibacy can start looking good ."	2
"269ba4df80a47a845a34114f2"	" In the not-too-distant future , movies like Ghost Ship will be used as analgesic balm for overstimulated minds ."	1
"5b57938df804bfe3061898d19"	" Right now , they 're merely signposts marking the slow , lingering death of imagination ."	1
"f87b9daa6125debe12f58845e"	" The movie 's biggest shocks come from seeing former nymphette Juliette Lewis playing a salt-of-the-earth mommy named Minnie and watching Slim travel incognito in a ridiculous wig no respectable Halloween costume shop would ever try to sell ."	1
"6713dfa2578a73d9ff658cb18"	" Like most movies about the pitfalls of bad behavior ... Circuit gets drawn into the party ."	1
"482e844cdbb37c11b87025a0a"	" It appears as if even the filmmakers did n't know what kind of movie they were making ."	0
"03453f63b582a39eaecf12a48"	" Beneath the uncanny , inevitable and seemingly shrewd facade of movie-biz farce ... lies a plot cobbled together from largely flat and uncreative moments ."	0
"d4650ae71fa64b36bfde4d20a"	" Snipes relies too much on a scorchingly plotted dramatic scenario for its own good ."	2
"6f51e633fc4057e4fcee9dc70"	" Piccoli 's performance is amazing , yes , but the symbols of loss and denial and life-at-arm 's - length in the film seem irritatingly transparent ."	1
"3d6a40396d76abe3a5e4adc1c"	" Starts out mediocre , spirals downward , and thuds to the bottom of the pool with an utterly incompetent conclusion ."	0
"5f6778e9606e7926b82fce698"	" Nicolas Cage is n't the first actor to lead a group of talented friends astray , and this movie wo n't create a ruffle in what is already an erratic career ."	1
"c23d951a4deb7a87eaa9b90c9"	" It lacks the compassion , good-natured humor and the level of insight that made -LRB- Eyre 's -RRB- first film something of a sleeper success ."	1
"38fd95d47f1f59b4489746cf3"	" The result is good gossip , entertainingly delivered , yet with a distinctly musty odour , its expiry date long gone ."	2
"004703e4cb2064ff0c1d596b3"	" A sustained fest of self-congratulation between actor and director that leaves scant place for the viewer ."	1
"891097c6dc8964d3731b53ff1"	" All Analyze That proves is that there is really only one movie 's worth of decent gags to be gleaned from the premise ."	2
"a7a56dff56c42be3a2cfc888b"	" Green ruins every single scene he 's in , and the film , while it 's not completely wreaked , is seriously compromised by that ."	1
"ec8e1a96b052ea71dd1ed48ee"	" There 's not a comedic moment in this romantic comedy ."	0
"816edc54f881ceb04a3c07d28"	" The story is predictable , the jokes are typical Sandler fare , and the romance with Ryder is puzzling ."	1
"9f66b89cc6fc2a5923755bf22"	" Wallace directs with such patronising reverence , it turns the stomach ."	2
"9401ff60546703dc9f106f4bb"	" Resurrection has the dubious distinction of being a really bad imitation of the really bad Blair Witch Project ."	1
"78567a592ac4a210607716092"	" Poor Ben Bratt could n't find stardom if MapQuest emailed him point-to-point driving directions ."	0
"a7b11253fa68646e681f8272e"	" Pretend like your SAT scores are below 120 and you might not notice the flaws ."	1
"37fbf480b4449b4ffa8a27df7"	" Unlike Trey Parker , Sandler does n't understand that the idea of exploiting molestation for laughs is funny , not actually exploiting it yourself ."	1
"ef46978ccd5b2e6bdd7045f18"	" A fake street drama that keeps telling you things instead of showing them ."	1
"a011d16bf497af89b16663b83"	" An empty , purposeless exercise ."	0
"8da78d39f530f465306f993c9"	" Earnest and tentative even when it aims to shock ."	2
"38ea48e04b4b134e84d6c680e"	" Haneke 's script -LRB- from Elfriede Jelinek 's novel -RRB- is contrived , unmotivated , and psychologically unpersuasive , with an inconclusive ending ."	0
"542ce16fae6eb6f4f0b146bb1"	" A sometimes incisive and sensitive portrait that is undercut by its awkward structure and a final veering toward melodrama ."	1
"a1a114320d308d1e914e2daec"	" Those 24-and-unders looking for their own Caddyshack to adopt as a generational signpost may have to keep on looking ."	1
"b59e69e042181a6e79be2d6fc"	" A distinctly mixed bag , the occasional bursts of sharp writing alternating with lots of sloppiness and the obligatory moments of sentimental ooze ."	1
"0df4a2fba05c41ede4525917c"	" What begins brightly gets bogged down over 140 minutes ."	1
"1a3dc7871ef32b458df4d4360"	" Ultimately , Jane learns her place as a girl , softens up and loses some of the intensity that made her an interesting character to begin with ."	2
"9827a11f78d2b32fb18b46191"	" Ah-nuld 's action hero days might be over ."	1
"3872ef953e658f534395c4ee2"	" It 's clear why Deuces Wild , which was shot two years ago , has been gathering dust on MGM 's shelf ."	1
"8f123e95d881aeb964d055bb9"	" Feels like nothing quite so much as a middle-aged moviemaker 's attempt to surround himself with beautiful , half-naked women ."	2
"d1217dd7b12eb4c480afcf29a"	" When the precise nature of Matthew 's predicament finally comes into sharp focus , the revelation fails to justify the build-up ."	2
"7b33ee6fdfb76c92010d176d7"	" This picture is murder by numbers , and as easy to be bored by as your ABC 's , despite a few whopping shootouts ."	0
"2d4896b68d79a4a07de817966"	" Hilarious musical comedy though stymied by accents thick as mud ."	2
"5c695140b402a85fa1edae637"	" If you are into splatter movies , then you will probably have a reasonably good time with The Salton Sea ."	3
"adfb9e5ffdf19f79ad4fc7e96"	" A dull , simple-minded and stereotypical tale of drugs , death and mind-numbing indifference on the inner-city streets ."	0
"1f62ef82fbf6fb2973b0196fe"	" The feature-length stretch ... strains the show 's concept ."	1
"c05c9acb4a772131781c9553e"	" This slender plot feels especially thin stretched over the nearly 80-minute running time ."	1
"92d625ebec4da9da2a2501825"	" A film that will probably please people already fascinated by Behan but leave everyone else yawning with admiration ."	2
"55bad4d2c122991570cf7d223"	" Davis the performer is plenty fetching enough , but she needs to shake up the mix , and work in something that does n't feel like a half-baked stand-up routine ."	2
"d6e308e8f58592d141b907a54"	" The densest distillation of Roberts ' movies ever made ."	1
"044d3fa7e4fcc798bbe714e41"	" Ultimately , the film never recovers from the clumsy cliché of the ugly American abroad , and the too-frosty exterior Ms. Paltrow employs to authenticate her British persona is another liability ."	1
"79ea97e2299c8d393bbd67d7f"	" A handsome but unfulfilling suspense drama more suited to a quiet evening on PBS than a night out at an AMC ."	1
"064baf89b614f1b3c22e466ed"	" Tom Green and an Ivy League college should never appear together on a marquee , especially when the payoff is an unschooled comedy like Stealing Harvard , which fails to keep 80 minutes from seeming like 800 ."	2
"5f65df919aabb0b6efa8f31d9"	" -LRB- It -RRB- highlights not so much the crime lord 's messianic bent , but Spacey 's ."	2
"9bc6312be58a0590e70a393ab"	" Master of Disguise runs for only 71 minutes and feels like three hours ."	0
"c7d45c13c618218ed9c49891c"	" A reworking of Die Hard and Cliffhanger but it 's nowhere near as exciting as either ."	1
"72e778c6dc5e846f443ac5689"	" Suffers from unlikable characters and a self-conscious sense of its own quirky hipness ."	0
"f7875d1112c160278f15c4c52"	" A film without surprise geared toward maximum comfort and familiarity ."	1
"3704a94dc0a86de46b45fb524"	" Fessenden continues to do interesting work , and it would be nice to see what he could make with a decent budget ."	3
"5f437e25efd2ecef8e2628fbc"	" But the problem with Wendigo , for all its effective moments , is n't really one of resources ."	1
"532a5242b2a0ebb02ca617838"	" Spirit is a visual treat , and it takes chances that are bold by studio standards , but it lacks a strong narrative ."	3
"f6b06d21e45614c1bad3d478e"	" It stars schticky Chris Rock and stolid Anthony Hopkins , who seem barely in the same movie ."	1
"0c8e917160f517571c6f7773e"	" Their contrast is neither dramatic nor comic -- it 's just a weird fizzle ."	1
"362aef9fbec378224be890d46"	" This is a children 's film in the truest sense ."	3
"61217b048eaf7c20b3e72c9a5"	" It 's packed with adventure and a worthwhile environmental message , so it 's great for the kids ."	4
"d4cfacd3fef77e3f7a997e8aa"	" Parents , on the other hand , will be ahead of the plot at all times , and there is n't enough clever innuendo to fil"	2
"81427b1adbc5542649ba95054"	" The niftiest trick perpetrated by The Importance of Being Earnest is the alchemical transmogrification of Wilde into Austen -- and a Hollywood-ized Austen at that ."	2
"c65aa9f1e6b5e9af43d7db8f0"	" Tykwer 's surface flash is n't just a poor fit with Kieslowski 's lyrical pessimism ; it completely contradicts everything Kieslowski 's work aspired to , including the condition of art ."	0
"e7708585c612c871ad47d9837"	" Ice Age is the first computer-generated feature cartoon to feel like other movies , and that makes for some glacial pacing early on ."	2
"1bed4e5d060ceb4d036f9bbfd"	" Too slick and manufactured to claim street credibility ."	1
"79b32e03d583b6deedc2705a1"	" Cherry Orchard is badly edited , often awkwardly directed and suffers from the addition of a wholly unnecessary pre-credit sequence designed to give some of the characters a ` back story . '"	1
"49d48fcde3766ba1094d85d11"	" What ensues are much blood-splattering , mass drug-induced bowel evacuations , and none-too-funny commentary on the cultural distinctions between Americans and Brits ."	0
"76b7b36a5ca64832395eb25b5"	" A dark comedy that goes for sick and demented humor simply to do so ."	1
"703302b9f3a93f6f9315fb813"	" The movie is without intent ."	1
"78800853af2edbfa6aee9d91f"	" Visually exciting sci-fi film which suffers from a lackluster screenplay ."	2
"330108835d623eaf1b089ec38"	" While Hollywood Ending has its share of belly laughs -LRB- including a knockout of a closing line -RRB- , the movie winds up feeling like a great missed opportunity ."	1
"540f6baab59d7b34dd0b8c911"	" If The Full Monty was a freshman fluke , Lucky Break is -LRB- Cattaneo -RRB- sophomore slump ."	1
"924a486c667e909129f451013"	" Sandra Bullock and Hugh Grant make a great team , but this predictable romantic comedy should get a pink slip ."	1
"ba1c5853276b6e3ba025b53c6"	" Allegiance to Chekhov , which director Michael Cacoyannis displays with somber earnestness in the new adaptation of The Cherry Orchard , is a particularly vexing handicap ."	1
"9df11990dd8044d8e4333a3e3"	" You expect more from director Michael Apted -LRB- Enigma -RRB- and screenwriter Nicholas Kazan -LRB- Reversal of Fortune -RRB- than this cliche pileup ."	0
"14ab0acd58dbb45aeab80e8ea"	" The first mistake , I suspect , is casting Shatner as a legendary professor and Kunis as a brilliant college student -- where 's Pauly Shore as the rocket scientist ?"	1
"7a2a99d886318d6997e048d8e"	" The dramatic scenes are frequently unintentionally funny , and the action sequences -- clearly the main event -- are surprisingly uninvolving ."	1
"701fd4e50672d574461ed6055"	" Replacing John Carpenter 's stylish tracking shots is degraded , handheld Blair Witch video-cam footage ."	1
"cf0fd49d658ad9cc6be5c5153"	" Of all the Halloween 's , this is the most visually unappealing ."	0
"ecd956cb6f73926bf3a86d5ac"	" It has the requisite faux-urban vibe and hotter-two-years-ago rap and R&B names and references ."	1
"eb40f540c300d8f02a9a5eda7"	" Despite its dry wit and compassion , the film suffers from a philosophical emptiness and maddeningly sedate pacing ."	1
"c116f2f423d5613bc0694d6a2"	" ... feels as if -LRB- there 's -RRB- a choke leash around your neck so director Nick Cassavetes can give it a good , hard yank whenever he wants you to feel something ."	0
"62c9c104012f0056fad6d1176"	" Attal pushes too hard to make this a comedy or serious drama ."	0
"7bce66d14ff9e5de836597460"	" He seems to want both , but succeeds in making neither ."	1
"981dcd0f285625b778be11868"	" I could have used my two hours better watching Being John Malkovich again ."	1
"d836b694b360dbe0503cd6138"	" It 's not a bad plot ; but , unfortunately , the movie is nowhere near as refined as all the classic dramas it borrows from ."	2
"b8ec87ec10ff3ab9c63a73039"	" Girlfriends are bad , wives are worse and babies are the kiss of death in this bitter Italian comedy ."	1
"7f32048ca972d44c4a8c31784"	" The only young people who possibly will enjoy it are infants ... who might be distracted by the movie 's quick movements and sounds ."	1
"3882195528532c23d5fdc3abb"	" The film boasts at least a few good ideas and features some decent performances , but the result is disappointing ."	3
"4794197acd01959f5d4adcd17"	" No Such Thing breaks no new ground and treads old turf like a hippopotamus ballerina ."	1
"2e0371718fe8bf58c0e6c27b6"	" Unfortunately , neither Sendak nor the directors are particularly engaging or articulate ."	2
"5d74fe839c39706de53c75ef5"	" A wishy-washy melodramatic movie that shows us plenty of sturm und drung , but explains its characters ' decisions only unsatisfactorily ."	0
"78f5191aed82ed778b479b334"	" Bang !"	2
"acaaac3d1668b007adde8ec74"	" Zoom !"	3
"711cb5d94988795009e62287b"	" It 's actually pretty funny , but in all the wrong places ."	2
"cd7322a252a8b361a38109bf7"	" Lurid and less than lucid work ."	1
"a992a2c2b842e2beec0ae4ebc"	" A wannabe comedy of manners about a brainy prep-school kid with a Mrs. Robinson complex founders on its own preciousness -- and squanders its beautiful women ."	1
"190fcf9fd1175291f87078633"	" At a brief 42 minutes , we need more X and less blab ."	2
"910c600728edbfab3e28fa725"	" If anything , see it for Karen Black , who camps up a storm as a fringe feminist conspiracy theorist named Dirty Dick ."	3
"5c73c30efe34986f0ee5d6a6a"	" This 90-minute dud could pass for Mike Tyson 's E !"	0
"05a82aa6623363edfa4512116"	" True Hollywood Story ."	2
"e8f1cb855b76bbc42c6402848"	" This is surely one of the most frantic , virulent and foul-natured Christmas season pics ever delivered by a Hollywood studio ."	0
"18ff09de9ca57434ade972c8b"	" Once the expectation of laughter has been quashed by whatever obscenity is at hand , even the funniest idea is n't funny ."	0
"eedd17919adb826b78bca4198"	" A porn film without the sex scenes ."	2
"02d2ecc11e228ae91cc6ecc82"	" The connected stories of Breitbart and Hanussen are actually fascinating , but the filmmaking in Invincible is such that the movie does not do them justice ."	1
"30a465b7a04561aa027d9c7e0"	" A depressingly retrograde , ` post-feminist ' romantic comedy that takes an astonishingly condescending attitude toward women ."	0
"762fa7970745ff404e6997f71"	" Return to Never Land is much more P.C. than the original version -LRB- no more racist portraits of Indians , for instance -RRB- , but the excitement is missing ."	1
"f341473d1601dd570c32ccd13"	" By the end , you just do n't care whether that cold-hearted snake Petrovich -LRB- that would be Reno -RRB- gets his comeuppance ."	2
"f9bb45f4143fdb3d47922cd5b"	" Just bring on the Battle Bots , please !"	3
"f660f85cc97cf5011e48d27c0"	" While it 's all quite tasteful to look at , the attention process tends to do a little fleeing of its own ."	1
"926c61e9e3190fb84bf619faa"	" Broder 's screenplay is shallow , offensive and redundant , with pitifully few real laughs ."	1
"6336aab8cec50f5d936dcef2a"	" Yes they can swim , the title is merely Anne-Sophie Birot 's off-handed way of saying girls find adolescence difficult to wade through ."	2
"0ee29f644d0fa17b63be9d9be"	" Don Michael Paul uses quick-cuts , -LRB- very -RRB- large shadows and wide-angle shots taken from a distance to hide the liberal use of a body double -LRB- for Seagal -RRB- ."	2
"bb8f499374809cee98477e367"	" Slow , silly and unintentionally hilarious ."	2
"70f05621bd75d93c489c366c9"	" The Sweetest Thing leaves a bitter taste ."	0
"cf2a6c196083f3c2e5ed00649"	" In a big corner office in Hell , Satan is throwing up his hands in surrender , is firing his R&D people , and has decided he will just screen The Master of Disguise 24\/7 ."	0
"060765a6fbf1c2567da978b74"	" For something as splendid-looking as this particular film , the viewer expects something special but instead gets -LRB- sci-fi -RRB- rehash ."	1
"0eb975fdde0fa79a5f4bd866f"	" A thriller without a lot of thrills ."	0
"78f81ee04e7de5f6a2905a738"	" This stuck pig of a movie flails limply between bizarre comedy and pallid horror ."	0
"3069e62bdb2cc9c6fefd1b1f4"	" Ah , the travails of metropolitan life !"	2
"9d40863993ee561e519ee92bd"	" Alas , another breathless movie about same !"	2
"9227e8cefbfa762eac3e79a7e"	" In Moonlight Mile , no one gets shut out of the hug cycle ."	2
"9dfc8d655c104fd89784c9ac9"	" Though uniformly well acted , especially by young Ballesta and Galan -LRB- a first-time actor -RRB- , writer\/director Achero Manas 's film is schematic and obvious ."	2
"7aca9d73f401b38f78afa4d8f"	" Done in mostly by a weak script that ca n't support the epic treatment ."	0
"a4bd377526803d29ad3924f65"	" Despite its visual virtuosity , ` Naqoyqatsi ' is banal in its message and the choice of material to convey it ."	1
"1058bf1d043bee4a248ced82d"	" Slap her - she 's not funny !"	1
"5f5b3dbf3d0ae145b40d92b2a"	" No French people were harmed during the making of this movie , but they were insulted and the audience was put through torture for an hour and a half ."	0
